id,topic
442,technology
443,beauty
443,body language
443,design
443,prosthetics
443,sports
443,technology
443,bionics
445,global issues
445,illness
445,medicine
445,science
445,technology
445,virus
447,collaboration
447,culture
447,entertainment
447,music
447,piano
447,violin
447,live music
447,performance
450,energy
450,invention
450,solar energy
450,technology
450,electricity
451,business
451,education
451,health
451,illness
451,insects
451,philanthropy
451,science
451,technology
453,creativity
453,culture
453,entertainment
453,poetry
453,work
453,writing
453,personality
455,art
455,communication
455,creativity
455,culture
455,design
457,art
457,business
457,children
457,computers
457,design
457,education
457,invention
457,music
457,technology
457,toy
462,business
462,culture
462,global issues
462,philosophy
462,self
462,social change
462,society
462,psychology
463,biology
463,business
463,economics
463,robots
463,science
463,technology
464,conducting
464,culture
464,education
464,entertainment
464,music
464,philanthropy
464,poverty
466,TED Prize
466,children
466,conducting
466,culture
466,education
466,entertainment
466,music
466,performance
466,live music
467,TED Prize
467,activism
467,biodiversity
467,exploration
467,oceans
467,science
467,submarine
467,marine biology
467,global commons
468,TED Prize
468,exploration
468,extraterrestrial life
468,intelligence
468,science
468,space
468,universe
468,telescopes
469,aging
469,business
469,entertainment
469,film
469,technology
469,animation
470,business
470,environment
470,oceans
470,plastic
470,science
471,biodiversity
471,exploration
471,fear
471,fish
471,oceans
471,science
471,technology
471,marine biology
472,art
472,beauty
472,cities
472,entertainment
472,exploration
472,photography
472,Best of the Web
473,business
473,communication
473,culture
473,entertainment
473,social change
473,social media
473,technology
474,children
474,culture
474,design
474,entertainment
474,gaming
474,technology
474,women
474,history
475,animals
475,biodiversity
475,global issues
475,green
475,science
475,trees
475,plants
475,ecology
475,fungi
476,activism
476,animals
476,biodiversity
476,biology
476,children
476,environment
476,insects
476,trees
476,plants
476,ecology
477,economics
477,entertainment
477,work
477,Best of the Web
480,creativity
480,design
480,happiness
481,demo
481,design
481,interface design
481,technology
482,activism
482,design
482,fashion
482,future
482,prosthetics
482,sports
482,technology
482,bionics
483,brain
483,children
483,education
483,entertainment
483,gaming
483,happiness
483,health
483,play
483,psychology
483,science
483,Best of the Web
484,business
484,communication
484,design
484,invention
484,technology
484,web
485,animals
485,biology
485,children
485,comedy
485,evolution
485,food
485,humanity
485,humor
485,primates
485,sex
487,brain
487,culture
487,economics
487,evil
487,motivation
487,psychology
487,science
487,self
487,society
488,animals
488,art
488,birds
488,creativity
488,entertainment
488,exploration
488,film
488,technology
488,Best of the Web
489,art
489,entertainment
489,humor
489,media
489,Best of the Web
490,architecture
490,cities
490,environment
490,garden
490,science
490,technology
490,plants
492,alternative energy
492,energy
492,engineering
492,environment
492,future
492,wind energy
494,activism
494,business
494,culture
494,global issues
494,poverty
494,women
494,work
495,culture
495,technology
495,Best of the Web
498,culture
498,education
498,leadership
498,life
498,poetry
498,sports
498,work
499,AIDS
499,Africa
499,bacteria
499,biodiversity
499,biology
499,disease
499,exploration
499,global issues
499,health
499,microbiology
499,science
500,culture
500,entertainment
500,literature
500,poetry
500,society
500,storytelling
500,writing
501,business
501,creativity
501,culture
501,design
501,media
501,typography
502,adventure
502,design
502,entertainment
502,exploration
502,extreme sports
502,flight
502,invention
502,sports
502,technology
503,creativity
503,design
503,exploration
503,materials
503,transportation
504,design
504,drones
504,future
504,global issues
504,robots
504,technology
504,violence
504,war
506,architecture
506,children
506,design
506,entertainment
506,film
506,storytelling
507,global issues
507,math
507,prediction
507,technology
507,war
509,MacArthur grant
509,bacteria
509,biology
509,communication
509,disease
509,evolution
509,health
509,human origins
509,microbiology
509,science
510,cognitive science
510,comedy
510,entertainment
510,humor
510,philosophy
510,science
510,technology
511,communication
511,social media
511,society
511,telecom
512,alternative energy
512,business
512,cars
512,energy
512,global issues
512,green
512,technology
512,infrastructure
515,biology
515,biotech
515,children
515,evolution
515,genetics
515,science
515,technology
516,art
516,math
516,science
516,technology
516,visualizations
517,dance
517,fear
517,language
517,life
517,productivity
517,work
517,Best of the Web
518,adventure
518,entertainment
518,environment
518,nature
519,art
519,design
519,math
519,oceans
519,science
519,visualizations
519,marine biology
519,coral reefs
520,business
520,design
520,technology
520,work
521,cities
521,politics
521,race
521,statistics
521,urban planning
523,Africa
523,activism
523,communication
523,disaster relief
523,global issues
523,technology
524,New York
524,art
524,cities
524,humor
524,books
524,comedy
525,business
525,china
525,cities
525,culture
525,economics
525,future
525,global issues
525,happiness
525,health
525,history
526,brain
526,computers
526,consciousness
526,entrepreneur
526,mind
527,culture
527,humanity
527,humor
527,identity
527,performance
527,storytelling
527,theater
529,Vaccines
529,business
529,ebola
529,health
529,health care
529,history
529,technology
531,astronomy
531,energy
531,exploration
531,physics
531,science
531,technology
531,quantum physics
532,TED Fellows
532,math
532,physics
532,war
533,art
533,dance
533,education
533,future
533,science
533,space
533,technology
533,science and art
534,TED Prize
534,art
534,design
534,engineering
534,space
534,science and art
535,alternative energy
535,climate change
535,energy
535,environment
535,presentation
535,science
535,technology
535,ecology
535,sustainability
535,natural resources
537,business
537,food
537,global issues
537,industrial design
537,consumerism
537,agriculture
537,global development
537,sustainability
537,activism
538,communication
538,community
538,marketing
538,social media
538,society
538,books
538,leadership
540,AIDS
540,Africa
540,disease
540,global issues
540,presentation
540,statistics
540,visualizations
540,HIV
544,entertainment
544,innovation
544,music
544,performance
544,singer
544,live music
545,business
545,economics
545,global issues
545,india
545,politics
545,potential
545,technology
545,infrastructure
545,Asia
545,global development
545,innovation
545,future
547,business
547,design
547,environment
547,green
547,materials
547,poetry
547,sustainability
547,technology
548,culture
548,decision-making
548,economics
548,global issues
548,psychology
548,science
548,self
548,society
548,personality
548,Best of the Web
549,culture
549,history
549,humor
549,science
549,sex
549,writing
549,books
551,Planets
551,astronomy
551,exploration
551,life
551,science
551,space
551,technology
551,solar system
552,cars
552,design
552,engineering
552,green
552,transportation
553,children
553,culture
553,humor
553,psychology
554,United States
554,business
554,china
554,global issues
554,language
555,culture
555,education
555,global issues
555,politics
555,women
555,Best of the Web
556,biodiversity
556,biology
556,environment
556,future
556,garden
556,life
556,science
556,ecology
556,plants
557,guitar
557,innovation
557,music
557,performance
557,singer
558,activism
558,collaboration
558,creativity
558,education
558,future
558,social change
560,computers
560,education
560,future
560,nanoscale
560,prediction
560,science
560,technology
561,art
561,climate change
561,environment
561,film
561,future
561,humanity
561,media
561,photography
562,entertainment
562,history
562,literature
562,poetry
562,writing
562,books
563,community
563,social change
565,architecture
565,business
565,demo
565,design
565,green
565,invention
565,technology
566,architecture
566,children
566,design
566,energy
566,technology
566,electricity
570,beauty
570,culture
570,happiness
570,neuroscience
570,psychology
570,evolutionary psychology
570,emotions
571,animals
571,biology
571,biomechanics
571,design
571,materials
571,robots
571,technology
572,business
572,humor
572,life
572,productivity
572,psychology
572,success
573,TEDx
573,adventure
573,biotech
573,climate change
573,environment
573,space
573,ecology
575,communication
575,culture
575,global issues
575,politics
575,social change
575,social media
575,technology
578,God
578,activism
578,faith
578,meme
578,religion
580,design
580,health care
580,heart health
580,medicine
580,science
580,technology
582,brain
582,business
582,happiness
582,mind
582,psychology
582,science
584,global issues
584,money
584,politics
584,poverty
584,state-building
585,activism
585,community
585,global issues
585,philanthropy
585,potential
586,global issues
586,Antarctica
587,economics
587,education
587,math
587,statistics
588,children
588,education
588,innovation
588,invention
588,creativity
588,design
589,architecture
589,cities
589,creativity
589,design
589,technology
590,children
590,creativity
590,design
590,film
590,product design
591,brain
591,creativity
591,design
591,presentation
591,technology
591,visualizations
592,Asia
592,adventure
592,storytelling
592,war
592,history
594,biology
594,chemistry
594,disease
594,health
594,health care
594,medicine
594,science
594,technology
598,alternative energy
598,climate change
598,environment
598,future
598,global issues
598,green
598,sustainability
598,urban planning
598,global development
598,Anthropocene
598,electricity
599,art
599,cities
599,design
601,biology
601,biotech
601,health
601,health care
601,medicine
601,science
601,technology
602,brain
602,consciousness
602,mental health
602,mind
602,psychology
602,science
602,violence
